	Study	Sample	Ecosystem	Habitat	Location	Date	Cryosphere	Latitude	Longitude
1376	PRJNA395351	SRR5859068	Freshwater	Sediment	USA	12.05.15	No	44.3117	-94.0614
1377	PRJNA395351	SRR5859069	Freshwater	Sediment	USA	09.11.15	No	44.3117	-94.0614
1378	PRJNA395351	SRR5859070	Freshwater	Sediment	USA	09.11.15	No	44.3117	-94.0614
1379	PRJNA395351	SRR5859072	Freshwater	Sediment	USA	09.11.15	No	44.2925	-94.0759
1380	PRJNA395351	SRR5859080	Freshwater	Sediment	USA	09.11.15	No	44.3117	-94.0614
1381	PRJNA395351	SRR5859083	Freshwater	Sediment	USA	12.05.15	No	44.2925	-94.0759
1382	PRJNA395351	SRR5859084	Freshwater	Sediment	USA	15.06.15	No	44.3117	-94.0614
1383	PRJNA395351	SRR5859085	Freshwater	Sediment	USA	27.07.15	No	44.2925	-94.0759
1384	PRJNA395351	SRR5859087	Freshwater	Sediment	USA	15.06.15	No	44.2925	-94.0759
1385	PRJNA395351	SRR5859088	Freshwater	Sediment	USA	27.07.15	No	44.3117	-94.0614
1386	PRJNA395351	SRR5859090	Freshwater	Sediment	USA	15.06.15	No	44.2925	-94.0759
1387	PRJNA395351	SRR5859091	Freshwater	Sediment	USA	15.06.15	No	44.3117	-94.0614
1388	PRJNA395351	SRR5859092	Freshwater	Sediment	USA	15.06.15	No	44.3117	-94.0614
1389	PRJNA395351	SRR5859111	Freshwater	Sediment	USA	27.07.15	No	44.2633	-94.032
1390	PRJNA411998	SRR6078431	Marine	Water	Mediterannean	17.05.12	No	40.61	2.81
1391	PRJNA411998	SRR6078451	Marine	Water	Mediterannean	17.05.12	No	40.61	2.81
1392	PRJNA411998	SRR6078453	Marine	Water	Mediterannean	17.05.12	No	40.61	2.81
1393	PRJNA411998	SRR6078454	Marine	Water	Mediterannean	17.05.12	No	40.61	2.81
1394	PRJNA411998	SRR6078459	Marine	Water	Mediterannean	17.05.12	No	40.61	2.81
1395	PRJNA411998	SRR6078460	Marine	Water	Mediterannean	17.05.12	No	40.61	2.81
1396	PRJNA411998	SRR6078465	Marine	Water	Mediterannean	17.05.12	No	40.61	2.81
1397	PRJNA411998	SRR6078468	Marine	Water	Mediterannean	17.05.12	No	40.61	2.81
1398	PRJNA411998	SRR6078485	Marine	Water	Mediterannean	15.05.12	No	41.21	2.76
1399	PRJNA411998	SRR6078522	Marine	Water	Mediterannean	14.05.12	No	41.3	2.75
1400	PRJNA412007	SRR6069002	Freshwater	River biofilms	Italy	20.07.16	No	42.479751	12.121461
1401	PRJNA412007	SRR6069003	Freshwater	River biofilms	Italy	20.07.16	No	42.479751	12.121461
1402	PRJNA412007	SRR6069004	Freshwater	River biofilms	Italy	20.07.16	No	42.479751	12.121461
1403	PRJNA412007	SRR6069005	Freshwater	River biofilms	Italy	20.07.16	No	42.479751	12.121461
1404	PRJNA412007	SRR6069006	Freshwater	River biofilms	Italy	20.07.16	No	42.479751	12.121461
1405	PRJNA412007	SRR6069007	Freshwater	River biofilms	Italy	20.07.16	No	42.479751	12.121461
1406	PRJNA412936	SRR6131689	Freshwater	Thermal springs and lakes	New Zealand	02.04.16	No	-29.249112	-177.917945
1407	PRJNA412936	SRR6131690	Freshwater	Thermal springs and lakes	New Zealand	31.03.16	No	-29.26238	-177.919075
1408	PRJNA412936	SRR6131691	Freshwater	Thermal springs and lakes	New Zealand	31.03.16	No	-29.263502	-177.920697
1409	PRJNA412936	SRR6131692	Freshwater	Thermal springs and lakes	New Zealand	31.03.16	No	-29.26238	-177.92085
1410	PRJNA412936	SRR6131693	Freshwater	Thermal springs and lakes	New Zealand	31.03.16	No	-29.262667	-177.920742
1411	PRJNA417157	SRR6261304	Freshwater	Wetland	USA	23.06.14	No	43.739759	-83.945412
1412	PRJNA417157	SRR6261305	Freshwater	Wetland	USA	23.06.14	No	43.739185	-83.945177
1413	PRJNA417157	SRR6261306	Freshwater	Wetland	USA	07.07.14	No	43.919434	-83.896604
1414	PRJNA417157	SRR6261307	Freshwater	Wetland	USA	23.06.14	No	43.739185	-83.945177
1415	PRJNA417157	SRR6261308	Freshwater	Wetland	USA	30.06.14	No	43.882817	-83.334373
1416	PRJNA417157	SRR6261309	Freshwater	Wetland	USA	07.07.14	No	43.985625	-83.797315
1417	PRJNA417157	SRR6261310	Freshwater	Wetland	USA	16.06.14	No	41.915475	-83.341899
1418	PRJNA417157	SRR6261311	Freshwater	Wetland	USA	16.06.14	No	41.904911	-83.364307
1419	PRJNA417157	SRR6261312	Freshwater	Wetland	USA	07.07.14	No	43.985434	-83.797888
1420	PRJNA417157	SRR6261313	Freshwater	Wetland	USA	30.06.14	No	43.804444	-83.459195
1421	PRJNA417157	SRR6261314	Freshwater	Wetland	USA	30.06.14	No	43.804444	-83.459195
1422	PRJNA417157	SRR6261315	Freshwater	Wetland	USA	30.06.14	No	43.804444	-83.459195
1423	PRJNA417157	SRR6261316	Freshwater	Wetland	USA	30.06.14	No	43.804924	-83.459072
1424	PRJNA417157	SRR6261317	Freshwater	Wetland	USA	30.06.14	No	43.883786	-83.333496
1425	PRJNA417157	SRR6261318	Freshwater	Wetland	USA	30.06.14	No	43.804012	-83.45968
1426	PRJNA417157	SRR6261319	Freshwater	Wetland	USA	30.06.14	No	43.804012	-83.45968
1427	PRJNA417157	SRR6261320	Freshwater	Wetland	USA	30.06.14	No	43.804012	-83.45968
1428	PRJNA417157	SRR6261321	Freshwater	Wetland	USA	23.06.14	No	43.739759	-83.945412
1429	PRJNA417157	SRR6261322	Freshwater	Wetland	USA	23.06.14	No	43.739759	-83.945412
1430	PRJNA417157	SRR6261323	Freshwater	Wetland	USA	30.06.14	No	43.883786	-83.333496
1431	PRJNA417157	SRR6261324	Freshwater	Wetland	USA	30.06.14	No	43.883786	-83.333496
1432	PRJNA417157	SRR6261325	Freshwater	Wetland	USA	30.06.14	No	43.883284	-83.333711
1433	PRJNA417157	SRR6261326	Freshwater	Wetland	USA	07.07.14	No	43.919434	-83.896604
1434	PRJNA417157	SRR6261327	Freshwater	Wetland	USA	07.07.14	No	43.985434	-83.797888
1435	PRJNA417157	SRR6261328	Freshwater	Wetland	USA	07.07.14	No	43.985434	-83.797888
1436	PRJNA417157	SRR6261329	Freshwater	Wetland	USA	23.06.14	No	43.753375	-83.937843
1437	PRJNA417157	SRR6261330	Freshwater	Wetland	USA	30.06.14	No	43.883284	-83.333711
1438	PRJNA417157	SRR6261331	Freshwater	Wetland	USA	30.06.14	No	43.883284	-83.333711
1439	PRJNA417157	SRR6261332	Freshwater	Wetland	USA	30.06.14	No	43.882817	-83.334373
1440	PRJNA417157	SRR6261333	Freshwater	Wetland	USA	16.06.14	No	41.904911	-83.364307
1441	PRJNA417157	SRR6261334	Freshwater	Wetland	USA	16.06.14	No	41.915462	-83.342455
1442	PRJNA417157	SRR6261335	Freshwater	Wetland	USA	23.06.14	No	43.739185	-83.945177
1443	PRJNA417157	SRR6261336	Freshwater	Wetland	USA	16.06.14	No	41.915462	-83.342455
1444	PRJNA417157	SRR6261337	Freshwater	Wetland	USA	23.06.14	No	43.753375	-83.937843
1445	PRJNA417157	SRR6261338	Freshwater	Wetland	USA	07.07.14	No	43.919434	-83.896604
1446	PRJNA417157	SRR6261339	Freshwater	Wetland	USA	07.07.14	No	43.985625	-83.797315
1447	PRJNA417157	SRR6261340	Freshwater	Wetland	USA	30.06.14	No	43.804924	-83.459072
1448	PRJNA417157	SRR6261341	Freshwater	Wetland	USA	30.06.14	No	43.804924	-83.459072
1449	PRJNA417157	SRR6261342	Freshwater	Wetland	USA	16.06.14	No	41.905117	-83.364481
1450	PRJNA417157	SRR6261343	Freshwater	Wetland	USA	16.06.14	No	41.905117	-83.364481
1451	PRJNA417157	SRR6261344	Freshwater	Wetland	USA	16.06.14	No	41.915462	-83.342455
1452	PRJNA417157	SRR6261345	Freshwater	Wetland	USA	30.06.14	No	43.596864	-83.666872
1453	PRJNA417157	SRR6261346	Freshwater	Wetland	USA	30.06.14	No	43.596864	-83.666872
1454	PRJNA417157	SRR6261347	Freshwater	Wetland	USA	30.06.14	No	43.598043	-83.664205
1455	PRJNA417157	SRR6261348	Freshwater	Wetland	USA	30.06.14	No	43.598043	-83.664205
1456	PRJNA417157	SRR6261349	Freshwater	Wetland	USA	30.06.14	No	43.596957	-83.667904
1457	PRJNA417157	SRR6261350	Freshwater	Wetland	USA	30.06.14	No	43.596957	-83.667904
1458	PRJNA417157	SRR6261351	Freshwater	Wetland	USA	30.06.14	No	43.596864	-83.666872
1459	PRJNA417157	SRR6261352	Freshwater	Wetland	USA	30.06.14	No	43.596957	-83.667904
1460	PRJNA417157	SRR6261353	Freshwater	Wetland	USA	07.07.14	No	43.985625	-83.797315
1461	PRJNA417157	SRR6261354	Freshwater	Wetland	USA	16.06.14	No	41.904911	-83.364307
1462	PRJNA417157	SRR6261355	Freshwater	Wetland	USA	16.06.14	No	41.905117	-83.364481
1463	PRJNA417157	SRR6261356	Freshwater	Wetland	USA	07.07.14	No	43.986186	-83.796719
1464	PRJNA417157	SRR6261357	Freshwater	Wetland	USA	07.07.14	No	43.920237	-83.896926
1465	PRJNA417157	SRR6261358	Freshwater	Wetland	USA	07.07.14	No	43.986186	-83.796719
1466	PRJNA417157	SRR6261359	Freshwater	Wetland	USA	07.07.14	No	43.920237	-83.896926
1467	PRJNA417157	SRR6261360	Freshwater	Wetland	USA	07.07.14	No	43.920237	-83.896926
1468	PRJNA417157	SRR6261361	Freshwater	Wetland	USA	16.06.14	No	41.915475	-83.341899
1469	PRJNA417157	SRR6261362	Freshwater	Wetland	USA	23.06.14	No	43.752578	-83.937056
1470	PRJNA417157	SRR6261363	Freshwater	Wetland	USA	23.06.14	No	43.752578	-83.937056
1471	PRJNA417157	SRR6261364	Freshwater	Wetland	USA	23.06.14	No	43.752578	-83.937056
1472	PRJNA417157	SRR6261365	Freshwater	Wetland	USA	16.06.14	No	41.915475	-83.341899
1473	PRJNA417157	SRR6261366	Freshwater	Wetland	USA	07.07.14	No	43.986186	-83.796719
1474	PRJNA417157	SRR6261367	Freshwater	Wetland	USA	21.07.14	No	45.798025	-85.508363
1475	PRJNA417157	SRR6261368	Freshwater	Wetland	USA	30.06.14	No	43.598043	-83.664205
1476	PRJNA417157	SRR6261369	Freshwater	Wetland	USA	23.06.14	No	43.753375	-83.937843
1477	PRJNA417157	SRR6261370	Freshwater	Wetland	USA	21.07.14	No	45.797847	-85.507893
1478	PRJNA417157	SRR6261371	Freshwater	Wetland	USA	21.07.14	No	45.797974	-85.508015
1479	PRJNA417157	SRR6261372	Freshwater	Wetland	USA	21.07.14	No	45.797847	-85.507893
1480	PRJNA417157	SRR6261373	Freshwater	Wetland	USA	21.07.14	No	45.797847	-85.507893
1481	PRJNA417157	SRR6261374	Freshwater	Wetland	USA	21.07.14	No	45.798025	-85.508363
1482	PRJNA417157	SRR6261375	Freshwater	Wetland	USA	21.07.14	No	45.798025	-85.508363
1483	PRJNA417157	SRR6261376	Freshwater	Wetland	USA	21.07.14	No	45.797974	-85.508015
1484	PRJNA417157	SRR6261377	Freshwater	Wetland	USA	21.07.14	No	45.797974	-85.508015
1485	PRJNA418176	SRR6322617	Terrestrial	Microbialites	Mexico	missing	No	26.9868	-102.0664
1486	PRJNA418188	SRR6286762	Freshwater	Mountain stream	China	29.07.16	No	29.416	96.405
1487	PRJNA418188	SRR6286764	Freshwater	Mountain stream	China	29.07.16	No	29.352	95.341
1488	PRJNA418188	SRR6286765	Freshwater	Mountain stream	China	29.07.16	No	29.532	95.454
1489	PRJNA418188	SRR6286766	Freshwater	Mountain stream	China	29.07.16	No	29.495	95.447
1490	PRJNA418188	SRR6286769	Freshwater	Mountain stream	China	29.07.16	No	29.351	95.341
1491	PRJNA418188	SRR6286770	Freshwater	Mountain stream	China	29.07.16	No	29.266	95.201
1492	PRJNA418188	SRR6286775	Freshwater	Mountain stream	China	29.07.16	No	29.607	95.475
1493	PRJNA423041	SRR6396227	Marine	Water column and sediment	Atlantic	05.02.09	No		
1494	PRJNA423041	SRR6396228	Marine	Water column and sediment	Pacific	05.02.09	No		
1495	PRJNA423041	SRR6396229	Marine	Water column and sediment	Pacific	25.11.14	No		
1496	PRJNA423041	SRR6396230	Marine	Water column and sediment	Atlantic	25.11.14	No		
1497	PRJNA423041	SRR6396231	Marine	Water column and sediment	Atlantic	25.11.14	No		
1498	PRJNA423041	SRR6396232	Marine	Water column and sediment	Atlantic	25.11.14	No		
1499	PRJNA423041	SRR6396233	Marine	Water column and sediment	Atlantic	25.11.14	No		
1500	PRJNA423041	SRR6396234	Marine	Water column and sediment	Atlantic	05.02.09	No		
1501	PRJNA423041	SRR6396235	Marine	Water column and sediment	Pacific	25.11.14	No		
1502	PRJNA423041	SRR6396236	Marine	Water column and sediment	Atlantic	25.11.14	No		
1503	PRJNA423041	SRR6396239	Marine	Water column and sediment	Pacific	05.02.09	No		
1504	PRJNA423041	SRR6396240	Marine	Water column and sediment	Pacific	05.02.09	No		
1505	PRJNA423041	SRR6396241	Marine	Water column and sediment	Pacific	05.02.09	No		
1506	PRJNA423041	SRR6396242	Marine	Water column and sediment	Pacific	05.02.09	No		
1507	PRJNA432589	SRR6664284	Freshwater	Sediment	New Zealand	21.06.16	No	-38.47333	176.14711
1508	PRJNA432589	SRR6664285	Freshwater	Sediment	New Zealand	21.06.16	No	-38.47333	176.14711
1509	PRJNA432589	SRR6664286	Freshwater	Sediment	New Zealand	21.06.16	No	-38.47333	176.14711
1510	PRJNA478313	SRR7449869	Freshwater	Wetland	USA		No	45.64	-85.55
1511	PRJNA478313	SRR7449870	Freshwater	Wetland	USA		No	45.64	-85.55
1512	PRJNA478313	SRR7449871	Freshwater	Wetland	USA		No	45.64	-85.55
1513	PRJNA478313	SRR7449872	Freshwater	Wetland	USA		No	45.64	-85.55
1514	PRJNA478313	SRR7449873	Freshwater	Wetland	USA		No	45.64	-85.55
1515	PRJNA478313	SRR7449874	Freshwater	Wetland	USA		No	45.64	-85.55
1516	PRJNA478313	SRR7449875	Freshwater	Wetland	USA		No	45.64	-85.55
1517	PRJNA478313	SRR7449876	Freshwater	Wetland	USA		No	45.64	-85.55
1518	PRJNA478313	SRR7449877	Freshwater	Wetland	USA		No	45.64	-85.55
1519	PRJNA478313	SRR7449878	Freshwater	Wetland	USA		No	45.64	-85.55
1520	PRJNA478313	SRR7449879	Freshwater	Wetland	USA		No	43.59	-84.76
1521	PRJNA478313	SRR7449880	Freshwater	Wetland	USA		No	43.59	-84.76
1522	PRJNA478313	SRR7449881	Freshwater	Wetland	USA		No	45.64	-85.55
1523	PRJNA478313	SRR7449882	Freshwater	Wetland	USA		No	45.64	-85.55
1524	PRJNA478313	SRR7449883	Freshwater	Wetland	USA		No	45.64	-85.55
1525	PRJNA478313	SRR7449884	Freshwater	Wetland	USA		No	45.64	-85.55
1526	PRJNA478313	SRR7449885	Freshwater	Wetland	USA		No	45.64	-85.55
1527	PRJNA478313	SRR7449886	Freshwater	Wetland	USA		No	45.64	-85.55
1528	PRJNA478313	SRR7449887	Freshwater	Wetland	USA		No	45.64	-85.55
1529	PRJNA478313	SRR7449888	Freshwater	Wetland	USA		No	45.64	-85.55
1530	PRJNA478313	SRR7449889	Freshwater	Wetland	USA		No	43.59	-84.76
1531	PRJNA478313	SRR7449890	Freshwater	Wetland	USA		No	43.59	-84.76
1532	PRJNA478313	SRR7449891	Freshwater	Wetland	USA		No	43.59	-84.76
1533	PRJNA478313	SRR7449892	Freshwater	Wetland	USA		No	43.59	-84.76
1534	PRJNA478313	SRR7449893	Freshwater	Wetland	USA		No	43.59	-84.76
1535	PRJNA478313	SRR7449894	Freshwater	Wetland	USA		No	43.59	-84.76
1536	PRJNA478313	SRR7449895	Freshwater	Wetland	USA		No	43.59	-84.76
1537	PRJNA478313	SRR7449896	Freshwater	Wetland	USA		No	43.59	-84.76
1538	PRJNA478313	SRR7449897	Freshwater	Wetland	USA		No	43.59	-84.76
1539	PRJNA478313	SRR7449898	Freshwater	Wetland	USA		No	43.59	-84.76
1540	PRJNA478313	SRR7449899	Freshwater	Wetland	USA		No	43.59	-84.76
1541	PRJNA478313	SRR7449900	Freshwater	Wetland	USA		No	43.59	-84.76
1542	PRJNA478313	SRR7449901	Freshwater	Wetland	USA		No	43.59	-84.76
1543	PRJNA478313	SRR7449902	Freshwater	Wetland	USA		No	43.59	-84.76
1544	PRJNA478313	SRR7449903	Freshwater	Wetland	USA		No	43.59	-84.76
1545	PRJNA478313	SRR7449904	Freshwater	Wetland	USA		No	43.59	-84.76
1546	PRJNA478313	SRR7449905	Freshwater	Wetland	USA		No	43.59	-84.76
1547	PRJNA478313	SRR7449906	Freshwater	Wetland	USA		No	43.59	-84.76
1548	PRJNA478313	SRR7449907	Freshwater	Wetland	USA		No	43.59	-84.76
1549	PRJNA478313	SRR7449908	Freshwater	Wetland	USA		No	43.59	-84.76
1550	PRJNA478313	SRR7449909	Freshwater	Wetland	USA		No	43.59	-84.76
1551	PRJNA478313	SRR7449910	Freshwater	Wetland	USA		No	43.59	-84.76
1552	PRJNA478313	SRR7449911	Freshwater	Wetland	USA		No	43.59	-84.76
1553	PRJNA478313	SRR7449912	Freshwater	Wetland	USA		No	43.59	-84.76
1554	PRJNA478313	SRR7449913	Freshwater	Wetland	USA		No	43.59	-84.76
1555	PRJNA478313	SRR7449914	Freshwater	Wetland	USA		No	43.59	-84.76
1556	PRJNA478313	SRR7449915	Freshwater	Wetland	USA		No	43.59	-84.76
1557	PRJNA478313	SRR7449916	Freshwater	Wetland	USA		No	43.59	-84.76
1558	PRJNA478313	SRR7449917	Freshwater	Wetland	USA		No	43.59	-84.76
1559	PRJNA478313	SRR7449918	Freshwater	Wetland	USA		No	43.59	-84.76
1560	PRJNA478313	SRR7449919	Freshwater	Wetland	USA		No	43.59	-84.76
1561	PRJNA478313	SRR7449920	Freshwater	Wetland	USA		No	43.59	-84.76
1562	PRJNA478313	SRR7449921	Freshwater	Wetland	USA		No	43.59	-84.76
1563	PRJNA478313	SRR7449922	Freshwater	Wetland	USA		No	43.59	-84.76
1564	PRJNA478313	SRR7449923	Freshwater	Wetland	USA		No	43.59	-84.76
1565	PRJNA478313	SRR7449924	Freshwater	Wetland	USA		No	43.59	-84.76
1566	PRJNA478313	SRR7449925	Freshwater	Wetland	USA		No	43.59	-84.76
1567	PRJNA478313	SRR7449926	Freshwater	Wetland	USA		No	43.59	-84.76
1568	PRJNA478313	SRR7449927	Freshwater	Wetland	USA		No	43.59	-84.76
1569	PRJNA478313	SRR7449928	Freshwater	Wetland	USA		No	43.59	-84.76
1570	PRJNA478313	SRR7449929	Freshwater	Wetland	USA		No	45.64	-85.55
1571	PRJNA478313	SRR7449930	Freshwater	Wetland	USA		No	45.64	-85.55
1572	PRJNA478313	SRR7449931	Freshwater	Wetland	USA		No	45.64	-85.55
1573	PRJNA478313	SRR7449932	Freshwater	Wetland	USA		No	45.64	-85.55
1574	PRJNA478313	SRR7449933	Freshwater	Wetland	USA		No	45.64	-85.55
1575	PRJNA478313	SRR7449934	Freshwater	Wetland	USA		No	45.64	-85.55
1576	PRJNA478313	SRR7449935	Freshwater	Wetland	USA		No	45.64	-85.55
1577	PRJNA478313	SRR7449936	Freshwater	Wetland	USA		No	45.64	-85.55
1578	PRJNA478313	SRR7449937	Freshwater	Wetland	USA		No	45.64	-85.55
1579	PRJNA478313	SRR7449938	Freshwater	Wetland	USA		No	45.64	-85.55
1580	PRJNA478313	SRR7449939	Freshwater	Wetland	USA		No	43.59	-84.76
1581	PRJNA478313	SRR7449940	Freshwater	Wetland	USA		No	43.59	-84.76
1582	PRJNA478313	SRR7449941	Freshwater	Wetland	USA		No	43.59	-84.76
1583	PRJNA478313	SRR7449942	Freshwater	Wetland	USA		No	43.59	-84.76
1584	PRJNA478313	SRR7449943	Freshwater	Wetland	USA		No	43.59	-84.76
1585	PRJNA478313	SRR7449944	Freshwater	Wetland	USA		No	43.59	-84.76
1586	PRJNA478313	SRR7449945	Freshwater	Wetland	USA		No	45.64	-85.55
1587	PRJNA478313	SRR7449946	Freshwater	Wetland	USA		No	45.64	-85.55
1588	PRJNA478313	SRR7449947	Freshwater	Wetland	USA		No	45.64	-85.55
1589	PRJNA478313	SRR7449948	Freshwater	Wetland	USA		No	45.64	-85.55
1590	PRJNA478313	SRR7449949	Freshwater	Wetland	USA		No	45.64	-85.55
1591	PRJNA478313	SRR7449950	Freshwater	Wetland	USA		No	45.64	-85.55
1592	PRJNA478313	SRR7449951	Freshwater	Wetland	USA		No	45.64	-85.55
1593	PRJNA478313	SRR7449952	Freshwater	Wetland	USA		No	45.64	-85.55
1594	PRJNA478313	SRR7449953	Freshwater	Wetland	USA		No	45.64	-85.55
1595	PRJNA478313	SRR7449954	Freshwater	Wetland	USA		No	45.64	-85.55
1596	PRJNA478313	SRR7449956	Freshwater	Wetland	USA		No	45.64	-85.55
1597	PRJNA478313	SRR7449957	Freshwater	Wetland	USA		No	45.64	-85.55
1598	PRJNA478313	SRR7449958	Freshwater	Wetland	USA		No	45.64	-85.55
1599	PRJNA478313	SRR7449959	Freshwater	Wetland	USA		No	45.64	-85.55
1600	PRJNA478313	SRR7449960	Freshwater	Wetland	USA		No	45.64	-85.55
1601	PRJNA478313	SRR7449961	Freshwater	Wetland	USA		No	45.64	-85.55
1602	PRJNA478313	SRR7449962	Freshwater	Wetland	USA		No	45.64	-85.55
1603	PRJNA478313	SRR7449963	Freshwater	Wetland	USA		No	45.64	-85.55
1604	PRJNA478313	SRR7449964	Freshwater	Wetland	USA		No	45.64	-85.55
1605	PRJNA509937	SRR8307474	Terrestrial	Cave microbial mat	Mexico	01.11.15	No	19.024451	-99.087641
1606	PRJNA509937	SRR8307475	Terrestrial	Cave microbial mat	Mexico	01.11.15	No	19.024451	-99.087641
1607	PRJNA509937	SRR8307476	Terrestrial	Cave microbial mat	Mexico	01.11.15	No	19.024451	-99.087641
1608	PRJNA509937	SRR8307477	Terrestrial	Cave microbial mat	Mexico	01.11.15	No	19.024451	-99.087641
1609	PRJNA509937	SRR8307478	Terrestrial	Cave microbial mat	Mexico	01.11.15	No	19.024451	-99.087641
1610	PRJNA509937	SRR8307479	Terrestrial	Cave microbial mat	Mexico	01.11.15	No	19.024451	-99.087641
1611	PRJNA509937	SRR8307480	Terrestrial	Cave microbial mat	Mexico	01.11.15	No	19.024451	-99.087641
1612	PRJNA534507	SRR9592625	Freshwater	Stream	USA	29.07.16	No	44.234065	-122.147367
1613	PRJNA534507	SRR9592626	Freshwater	Stream	USA	30.07.16	No	44.229604	-122.124091
1614	PRJNA534507	SRR9592627	Freshwater	Stream	USA	27.07.16	No	44.227611	-122.168441
1615	PRJNA534507	SRR9592629	Freshwater	Stream	USA	27.07.16	No	44.210017	-122.257346
1616	PRJNA534507	SRR9592630	Freshwater	Stream	USA	27.07.16	No	44.264813	-122.175553
1617	PRJNA534507	SRR9592631	Freshwater	Stream	USA	27.07.16	No	44.236601	-122.160986
1618	PRJNA534507	SRR9592632	Freshwater	Stream	USA	29.07.16	No	44.234065	-122.147367
1619	PRJNA534507	SRR9592633	Freshwater	Stream	USA	28.07.16	No	44.227294	-122.168267
1620	PRJNA534507	SRR9592634	Freshwater	Stream	USA	26.07.16	No	44.221203	-122.169744
1621	PRJNA534507	SRR9592635	Freshwater	Stream	USA	27.07.16	No	44.23782	-122.202643
1622	PRJNA534507	SRR9592636	Freshwater	Stream	USA	27.07.16	No	44.272726	-122.139845
1623	PRJNA534507	SRR9592637	Freshwater	Stream	USA	28.07.16	No	44.266367	-122.170776
1624	PRJNA534507	SRR9592638	Freshwater	Stream	USA	28.07.16	No	44.221995	-122.115275
1625	PRJNA534507	SRR9592639	Freshwater	Stream	USA	29.07.16	No	44.205884	-122.255186
1626	PRJNA534507	SRR9592640	Freshwater	Stream	USA	28.07.16	No	44.234105	-122.147425
1627	PRJNA534507	SRR9592641	Freshwater	Stream	USA	26.07.16	No	44.22234	-122.117827
1628	PRJNA534507	SRR9592642	Freshwater	Stream	USA	27.07.16	No	44.227611	-122.168441
1629	PRJNA534507	SRR9592643	Freshwater	Stream	USA	27.07.16	No	44.230835	-122.213057
1630	PRJNA534507	SRR9592644	Freshwater	Stream	USA	27.07.16	No	44.264807	-122.175431
1631	PRJNA534507	SRR9592645	Freshwater	Stream	USA	27.07.16	No	44.215806	-122.252296
1632	PRJNA534507	SRR9592646	Freshwater	Stream	USA	17.08.16	No	44.2052	-122.2612
1633	PRJNA534507	SRR9592647	Freshwater	Stream	USA	17.08.16	No	44.2063	-122.2558
1634	PRJNA534507	SRR9592648	Freshwater	Stream	USA	17.08.16	No	44.2321	-122.1835
1635	PRJNA534507	SRR9592649	Freshwater	Stream	USA	17.08.16	No	44.2227	-122.2411
1636	PRJNA534507	SRR9592650	Freshwater	Stream	USA	17.08.16	No	44.2063	-122.2562
1637	PRJNA534507	SRR9592651	Freshwater	Stream	USA	17.08.16	No	44.2311	-122.1738
1638	PRJNA534507	SRR9592652	Freshwater	Stream	USA	17.08.16	No	44.2075	-122.1172
1639	PRJNA534507	SRR9592653	Freshwater	Stream	USA	17.08.16	No	44.2767	-122.1362
1640	PRJNA534507	SRR9592654	Freshwater	Stream	USA	28.07.16	No	44.205668	-122.253622
1641	PRJNA534507	SRR9592655	Freshwater	Stream	USA	17.08.16	No	44.256	-122.1681
1642	PRJNA534507	SRR9592656	Freshwater	Stream	USA	17.08.16	No		
1643	PRJNA534507	SRR9592657	Freshwater	Stream	USA	29.07.16	No	44.219309	-122.242523
1644	PRJNA534507	SRR9592658	Freshwater	Stream	USA	27.07.16	No	44.238403	-122.155983
1645	PRJNA534507	SRR9592660	Freshwater	Stream	USA	26.07.16	No	44.231872	-122.159544
1646	PRJNA534507	SRR9592661	Freshwater	Stream	USA	27.07.16	No	44.228028	-122.17211
1647	PRJNA534507	SRR9592663	Freshwater	Stream	USA	29.07.16	No	44.251728	-122.187854
1648	PRJNA534507	SRR9592664	Freshwater	Stream	USA	29.07.16	No	44.231359	-122.196421
1649	PRJNA534507	SRR9592665	Freshwater	Stream	USA	29.07.16	No	44.234414	-122.156776
1650	PRJNA534507	SRR9592666	Freshwater	Stream	USA	27.07.16	No	44.230925	-122.190774
1651	PRJNA534507	SRR9592667	Freshwater	Stream	USA	28.07.16	No	44.226831	-122.226345
1652	PRJNA534507	SRR9592668	Freshwater	Stream	USA	28.07.16	No	44.233685	-122.210433
1653	PRJNA534507	SRR9592669	Freshwater	Stream	USA	29.07.16	No	44.219309	-122.242523
1654	PRJNA534507	SRR9592670	Freshwater	Stream	USA	29.07.16	No	44.251728	-122.187854
1655	PRJNA534507	SRR9592671	Freshwater	Stream	USA	29.07.16	No	44.212258	-122.245358
1656	PRJNA534507	SRR9592672	Freshwater	Stream	USA	27.07.16	No	44.264813	-122.175553
1657	PRJNA534507	SRR9592673	Freshwater	Stream	USA	17.08.16	No	44.219309	-122.242523
1658	PRJNA534507	SRR9592674	Freshwater	Stream	USA	17.08.16	No	44.2057	-122.2544
1659	PRJNA534507	SRR9592675	Freshwater	Stream	USA	28.07.16	No	44.218216	-122.241228
1660	PRJNA534507	SRR9592676	Freshwater	Stream	USA	28.07.16	No	44.233685	-122.210433
1661	PRJNA534507	SRR9592677	Freshwater	Stream	USA	27.07.16	No	44.216549	-122.239201
1662	PRJNA534507	SRR9592678	Freshwater	Stream	USA	29.07.16	No	44.217943	-122.240575
1663	PRJNA534507	SRR9592679	Freshwater	Stream	USA	17.08.16	No	44.223	-122.1162
1664	PRJNA534507	SRR9592680	Freshwater	Stream	USA	17.08.16	No	44.2295	-122.1241
1665	PRJNA534507	SRR9592681	Freshwater	Stream	USA	28.07.16	No	44.206277	-122.255881
