	Study	Sample	Ecosystem	Habitat	Location	Date	Cryosphere	Latitude	Longitude
2334	PRJNA512531	SRR8429375	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2335	PRJNA512531	SRR8429376	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2336	PRJNA512531	SRR8429377	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2337	PRJNA512531	SRR8429378	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2338	PRJNA512531	SRR8429379	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2339	PRJNA512531	SRR8429380	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2340	PRJNA512531	SRR8429382	Freshwater	"Stream water, sediment and soil"	New Zealand	2017-05	No	-36.898979	174.538467
2341	PRJNA512531	SRR8429383	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2342	PRJNA512531	SRR8429384	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2343	PRJNA512531	SRR8429385	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2344	PRJNA512531	SRR8429386	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2345	PRJNA512531	SRR8429387	Freshwater	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2346	PRJNA512531	SRR8429389	Freshwater	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2347	PRJNA512531	SRR8429390	Freshwater	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2348	PRJNA512531	SRR8429391	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2349	PRJNA512531	SRR8429392	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2350	PRJNA512531	SRR8429393	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2351	PRJNA512531	SRR8429394	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2352	PRJNA512531	SRR8429395	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2353	PRJNA512531	SRR8429396	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2354	PRJNA512531	SRR8429397	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2355	PRJNA512531	SRR8429398	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2356	PRJNA512531	SRR8429399	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2357	PRJNA512531	SRR8429400	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2358	PRJNA512531	SRR8429401	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2359	PRJNA512531	SRR8429402	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2360	PRJNA512531	SRR8429403	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2361	PRJNA512531	SRR8429404	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2362	PRJNA512531	SRR8429405	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2363	PRJNA512531	SRR8429406	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2364	PRJNA512531	SRR8429407	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2365	PRJNA512531	SRR8429408	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2366	PRJNA512531	SRR8429409	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2367	PRJNA512531	SRR8429410	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2368	PRJNA512531	SRR8429411	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2369	PRJNA512531	SRR8429412	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2370	PRJNA512531	SRR8429413	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2371	PRJNA512531	SRR8429414	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2372	PRJNA512531	SRR8429415	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2373	PRJNA512531	SRR8429416	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2374	PRJNA512531	SRR8429417	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2375	PRJNA512531	SRR8429418	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2376	PRJNA512531	SRR8429419	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2377	PRJNA512531	SRR8429420	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2378	PRJNA512531	SRR8429421	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2379	PRJNA512531	SRR8429422	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2380	PRJNA512531	SRR8429423	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2381	PRJNA512531	SRR8429424	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2382	PRJNA512531	SRR8429425	Freshwater	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2383	PRJNA512531	SRR8429426	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2384	PRJNA512531	SRR8429427	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2385	PRJNA512531	SRR8429428	Freshwater	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2386	PRJNA512531	SRR8429429	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2387	PRJNA512531	SRR8429431	Freshwater	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2388	PRJNA512531	SRR8429432	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2389	PRJNA512531	SRR8429433	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2390	PRJNA512531	SRR8429434	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2391	PRJNA512531	SRR8429435	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2392	PRJNA512531	SRR8429436	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2393	PRJNA512531	SRR8429437	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2394	PRJNA512531	SRR8429438	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2395	PRJNA512531	SRR8429439	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2396	PRJNA512531	SRR8429440	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2397	PRJNA512531	SRR8429441	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2398	PRJNA512531	SRR8429442	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2399	PRJNA512531	SRR8429443	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2400	PRJNA512531	SRR8429445	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2401	PRJNA512531	SRR8429446	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2402	PRJNA512531	SRR8429447	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2403	PRJNA512531	SRR8429448	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2404	PRJNA512531	SRR8429449	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2405	PRJNA512531	SRR8429450	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2406	PRJNA512531	SRR8429451	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2407	PRJNA512531	SRR8429452	Freshwater	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2408	PRJNA512531	SRR8429454	Freshwater	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2409	PRJNA512531	SRR8429456	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2410	PRJNA512531	SRR8429457	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2411	PRJNA512531	SRR8429458	Freshwater	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2412	PRJNA512531	SRR8429459	Freshwater	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2413	PRJNA512531	SRR8429460	Freshwater	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2414	PRJNA512531	SRR8429461	Freshwater	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2415	PRJNA512531	SRR8429462	Freshwater	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2416	PRJNA512531	SRR8429463	Freshwater	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2417	PRJNA512531	SRR8429464	Freshwater	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2418	PRJNA512531	SRR8429465	Freshwater	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2419	PRJNA512531	SRR8429466	Freshwater	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2420	PRJNA512531	SRR8429467	Freshwater	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2421	PRJNA512531	SRR8429468	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2422	PRJNA512531	SRR8429469	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2423	PRJNA512531	SRR8429470	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2424	PRJNA512531	SRR8429471	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2425	PRJNA512531	SRR8429472	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2426	PRJNA512531	SRR8429473	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2427	PRJNA512531	SRR8429474	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2428	PRJNA512531	SRR8429475	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2429	PRJNA512531	SRR8429476	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2430	PRJNA512531	SRR8429477	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2431	PRJNA512531	SRR8429478	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2432	PRJNA512531	SRR8429479	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2433	PRJNA512531	SRR8429480	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2434	PRJNA512531	SRR8429481	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2435	PRJNA512531	SRR8429482	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2436	PRJNA512531	SRR8429483	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2437	PRJNA512531	SRR8429484	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2438	PRJNA512531	SRR8429485	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2439	PRJNA512531	SRR8429486	Freshwater	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2440	PRJNA512531	SRR8429488	Freshwater	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2441	PRJNA512531	SRR8429489	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2442	PRJNA512531	SRR8429490	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2443	PRJNA512531	SRR8429491	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2444	PRJNA512531	SRR8429492	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2445	PRJNA512531	SRR8429493	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2446	PRJNA512531	SRR8429494	Freshwater	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2447	PRJNA512531	SRR8429495	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2448	PRJNA512531	SRR8429496	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2449	PRJNA512531	SRR8429497	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2450	PRJNA512531	SRR8429498	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2451	PRJNA512531	SRR8429499	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2452	PRJNA512531	SRR8429500	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2453	PRJNA512531	SRR8429501	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2454	PRJNA512531	SRR8429502	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2455	PRJNA512531	SRR8429503	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2456	PRJNA512531	SRR8429504	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2457	PRJNA512531	SRR8429505	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2458	PRJNA512531	SRR8429506	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2459	PRJNA512531	SRR8429507	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2460	PRJNA512531	SRR8429508	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2461	PRJNA512531	SRR8429509	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2462	PRJNA512531	SRR8429510	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2463	PRJNA512531	SRR8429511	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2464	PRJNA512531	SRR8429512	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2465	PRJNA512531	SRR8429513	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2466	PRJNA512531	SRR8429514	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2467	PRJNA512531	SRR8429515	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2468	PRJNA512531	SRR8429516	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2469	PRJNA512531	SRR8429517	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2470	PRJNA512531	SRR8429518	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2471	PRJNA512531	SRR8429519	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2472	PRJNA512531	SRR8429520	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2473	PRJNA512531	SRR8429521	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2474	PRJNA512531	SRR8429522	Freshwater	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2475	PRJNA512531	SRR8429524	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2476	PRJNA512531	SRR8429525	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2477	PRJNA512531	SRR8429526	Freshwater	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2478	PRJNA512531	SRR8429527	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2479	PRJNA512531	SRR8429528	Freshwater	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2480	PRJNA512531	SRR8429529	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2481	PRJNA512531	SRR8429530	Freshwater	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2482	PRJNA512531	SRR8429531	Freshwater	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2483	PRJNA512531	SRR8429532	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2484	PRJNA512531	SRR8429533	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2485	PRJNA512531	SRR8429534	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2486	PRJNA512531	SRR8429535	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
2487	PRJNA512531	SRR8429536	Terrestrial	"Stream water, sediment and soil"	New Zealand	2017-04	No	-36.898979	174.538467
